record_id,gender,study_year,bac_specialty,study_hours_week,study_location,study_style,learning_methods,resources_used,use_planner,obstacle_1st,obstacle_2nd,obstacle_3rd,obstacle_4th,5 fifth,6 sixth,7 seventh,8 eighth,other problems that you face,rate your satisfaction with the school s program,do you engage in any external activities not related to the study field,your level of motivation for joining ensia,how much do you like the field of artificial intelligence,others_feedback,how many hours do you sleep,how well do you handle stress and pressure,in a scale of 1 to 10 how do you rate your level in the following fields 1 english,2 programming,3 computer science,4 mathematics,4 forth,how do others feedbacks influence you,year_ordinal,inferred_year_from_grades,1y average s1,1y average s2,1y average,1y foundational mathematics,1y dsa1,1y digital systems,1y information technology essentials,1y english 1,1y cpsct,1y oop,1y introduction to linux,1y linear algebra,1y mathematical analysis 1,1y introduction to statistics,1y english 2,1y intensive english,1y seminar,1y analysis i,1y algebra,1y a com i,1y intro prog c,1y analysis ii,1y a com ii,1y proba stat,gender_encoded,study_year_encoded,bac_specialty_encoded,study_hours_week_encoded,study_location_encoded,study_style_encoded,learning_methods_encoded,resources_used_encoded,use_planner_encoded,obstacle_1st_encoded,obstacle_2nd_encoded,obstacle_3rd_encoded,obstacle_4th_encoded,5 fifth_encoded,6 sixth_encoded,7 seventh_encoded,8 eighth_encoded,other problems that you face_encoded,do you engage in any external activities not related to the study field_encoded,others_feedback_encoded,how many hours do you sleep_encoded,4 forth_encoded,how do others feedbacks influence you_encoded,1y foundational mathematics_encoded,1y dsa1_encoded,1y digital systems_encoded,1y information technology essentials_encoded,1y english 1_encoded,1y cpsct_encoded,1y oop_encoded,1y introduction to linux_encoded,1y linear algebra_encoded,1y mathematical analysis 1_encoded,1y introduction to statistics_encoded,1y english 2_encoded,1y intensive english_encoded,1y seminar_encoded,1y analysis i_encoded,1y algebra_encoded,1y a com i_encoded,1y intro prog c_encoded,1y analysis ii_encoded,1y a com ii_encoded,1y proba stat_encoded,record_id_log,rate your satisfaction with the school s program_log,your level of motivation for joining ensia_log,how much do you like the field of artificial intelligence_log,how well do you handle stress and pressure_log,in a scale of 1 to 10 how do you rate your level in the following fields 1 english_log,2 programming_log,3 computer science_log,4 mathematics_log,year_ordinal_log,inferred_year_from_grades_log,1y average s1_log,1y average s2_log,1y average_log,gender_encoded_log,study_year_encoded_log,bac_specialty_encoded_log,study_hours_week_encoded_log,study_location_encoded_log,study_style_encoded_log,learning_methods_encoded_log,resources_used_encoded_log,use_planner_encoded_log,obstacle_1st_encoded_log,obstacle_2nd_encoded_log,obstacle_3rd_encoded_log,obstacle_4th_encoded_log,5 fifth_encoded_log,6 sixth_encoded_log,7 seventh_encoded_log,8 eighth_encoded_log,other problems that you face_encoded_log,do you engage in any external activities not related to the study field_encoded_log,others_feedback_encoded_log,how many hours do you sleep_encoded_log,4 forth_encoded_log,how do others feedbacks influence you_encoded_log,1y foundational mathematics_encoded_log,1y dsa1_encoded_log,1y digital systems_encoded_log,1y information technology essentials_encoded_log,1y english 1_encoded_log,1y cpsct_encoded_log,1y oop_encoded_log,1y introduction to linux_encoded_log,1y linear algebra_encoded_log,1y mathematical analysis 1_encoded_log,1y introduction to statistics_encoded_log,1y english 2_encoded_log,1y intensive english_encoded_log,1y seminar_encoded_log,1y analysis i_encoded_log,1y algebra_encoded_log,1y a com i_encoded_log,1y intro prog c_encoded_log,1y analysis ii_encoded_log,1y a com ii_encoded_log,1y proba stat_encoded_log
73,Male,Third year,Mathematics,10-17,In your room (dorms),In peer,Lectures;Project-based learning,Online documents;YouTube videos,No,Teachers' teaching method,Pressure,Lack of previous knowledge or experience in the field,Lack of time,Bad quality of internet,Teaching language,Private life problems,Not having a good (powerful) computer,"Guergour, thabet, dib, w abdou jirani, nahkiw mashi n9raw ( w mouchaal lol)",3.0,Yes,4.0,4.0,Negatively,8 hours or more,4.0,7.0,6.0,7.0,5.0,Bad quality of internet,You do not care about,3,2.0,13.0,12.0,13.0,High,High,High,High,High,Moderate,High,High,Moderate,High,Moderate,High,High,High,High,High,High,High,High,High,Low,1,3,0,0,3,1,48,22,0,5,4,1,2,0,7,5,3,4,1,0,2,0,3,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,4.30406509320417,1.3862943611198906,1.6094379124341003,1.6094379124341003,1.6094379124341003,2.0794415416798357,1.9459101490553132,2.0794415416798357,1.791759469228055,1.3862943611198906,1.0986122886681098,2.6390573296152584,2.5649493574615367,2.6390573296152584,0.6931471805599453,1.3862943611198906,0.0,0.0,1.3862943611198906,0.6931471805599453,3.8918202981106265,3.1354942159291497,0.0,1.791759469228055,1.6094379124341003,0.6931471805599453,1.0986122886681098,0.0,2.0794415416798357,1.791759469228055,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,1.0986122886681098,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453
74,Male,Second year,Technical maths,18-25,In your room (dorms),Alone,"Lectures, Learning by practicing, Online courses and tutorials","Online documents, YouTube videos",No,Teaching language,Lack of time,Teachers' teaching method,Lack of previous knowledge or experience in the field,Pressure,Bad quality of internet,Private life problems,Not having a good (powerful) computer,Lack of motivation,1.0,Yes,2.0,3.0,You do not care about,8 hours or more,3.0,2.0,6.0,6.0,8.0,Lack of previous knowledge or experience in the field,You do not care about,2,1.0,13.0,13.0,13.0,High,High,High,High,High,High,High,High,High,High,Moderate,High,High,High,Very High,High,Moderate,High,Very High,High,Moderate,1,2,2,1,3,0,27,19,0,6,2,6,1,4,0,5,3,8,1,2,2,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,2,0,2,4.31748811353631,0.6931471805599453,1.0986122886681098,1.3862943611198906,1.3862943611198906,1.0986122886681098,1.9459101490553132,1.9459101490553132,2.1972245773362196,1.0986122886681098,0.6931471805599453,2.6390573296152584,2.6390573296152584,2.6390573296152584,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.0,3.332204510175204,2.995732273553991,0.0,1.9459101490553132,1.0986122886681098,1.9459101490553132,0.6931471805599453,1.6094379124341003,0.0,1.791759469228055,1.3862943611198906,2.1972245773362196,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1.0986122886681098
75,Female,Second year,Science,18-25,In the school's library,With a group,Learning by practicing;Project-based learning;Mind mapping and visualization,YouTube videos,Yes,Lack of time,Bad quality of internet,Private life problems,Pressure,Teachers' teaching method,Lack of previous knowledge or experience in the field,Not having a good (powerful) computer,Teaching language,Lack of motivation,3.0,Yes,4.0,4.0,Positively,5-7 hours,5.0,8.0,6.0,7.0,7.0,Lack of previous knowledge or experience in the field,You do not care about,2,1.0,13.0,13.0,13.0,Moderate,Moderate,Moderate,Moderate,Very High,High,High,High,Moderate,High,Moderate,High,High,High,Very High,High,Moderate,High,Very High,High,Moderate,0,2,1,1,2,2,18,36,1,2,0,5,4,6,1,3,7,8,1,1,1,1,3,2,2,2,2,3,0,0,0,2,0,2,0,0,0,1,0,2,0,2,0,2,4.330733340286331,1.3862943611198906,1.6094379124341003,1.6094379124341003,1.791759469228055,2.1972245773362196,1.9459101490553132,2.0794415416798357,2.0794415416798357,1.0986122886681098,0.6931471805599453,2.6390573296152584,2.6390573296152584,2.6390573296152584,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,2.9444389791664403,3.6109179126442243,0.6931471805599453,1.0986122886681098,0.0,1.791759469228055,1.6094379124341003,1.9459101490553132,0.6931471805599453,1.3862943611198906,2.0794415416798357,2.1972245773362196,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1.0986122886681098
76,Male,Second year,Mathematics,10-17,In your room (dorms),Alone,Learning by practicing,Online documents,No,Pressure,Teaching language,Teachers' teaching method,Lack of previous knowledge or experience in the field,Bad quality of internet,Lack of previous knowledge or experience in the field,Private life problems,Bad quality of internet,Lack of motivation,2.0,Yes,2.0,3.0,You do not care about,5-7 hours,4.0,6.0,8.0,9.0,7.0,Lack of time,You do not care about,2,1.0,13.0,13.0,13.0,Moderate,Moderate,Moderate,Moderate,Very High,High,High,High,Moderate,High,Moderate,High,High,High,High,High,Moderate,High,High,High,High,1,2,0,0,3,0,0,18,0,3,7,6,1,0,1,5,0,8,1,2,1,2,3,2,2,2,2,3,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,4.343805421853684,1.0986122886681098,1.0986122886681098,1.3862943611198906,1.6094379124341003,1.9459101490553132,2.1972245773362196,2.302585092994046,2.0794415416798357,1.0986122886681098,0.6931471805599453,2.6390573296152584,2.6390573296152584,2.6390573296152584,0.6931471805599453,1.0986122886681098,0.0,0.0,1.3862943611198906,0.0,0.0,2.9444389791664403,0.0,1.3862943611198906,2.0794415416798357,1.9459101490553132,0.6931471805599453,0.0,0.6931471805599453,1.791759469228055,0.0,2.1972245773362196,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0
77,Female,Second year,Mathematics,34-41,In the school's library,Alone,Lectures;Learning by practicing;Mind mapping and visualization;Online courses and tutorials,Books;Online tutorials;Online documents;YouTube videos,No,Pressure,Lack of time,Teachers' teaching method,Lack of previous knowledge or experience in the field,Bad quality of internet,Private life problems,Not having a good (powerful) computer,Teaching language,Lack of motivation,3.0,Yes,5.0,5.0,You do not care about,5-7 hours,2.0,10.0,9.0,7.0,8.0,Lack of previous knowledge or experience in the field,You do not care about,2,1.0,13.0,13.0,13.0,Moderate,Moderate,Moderate,High,High,High,High,High,Moderate,Moderate,High,High,High,High,High,High,Moderate,High,High,High,High,0,2,0,3,2,0,39,13,0,3,2,6,1,0,5,3,7,8,1,2,1,1,3,2,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,4.356708826689592,1.3862943611198906,1.791759469228055,1.791759469228055,1.0986122886681098,2.3978952727983707,2.302585092994046,2.0794415416798357,2.1972245773362196,1.0986122886681098,0.6931471805599453,2.6390573296152584,2.6390573296152584,2.6390573296152584,0.0,1.0986122886681098,0.0,1.3862943611198906,1.0986122886681098,0.0,3.6888794541139363,2.6390573296152584,0.0,1.3862943611198906,1.0986122886681098,1.9459101490553132,0.6931471805599453,0.0,1.791759469228055,1.3862943611198906,2.0794415416798357,2.1972245773362196,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0
78,Male,Fourth year,Technical maths,10-17,In your room (dorms),Alone,Mind mapping and visualization,Books;YouTube videos,Yes,Private life problems,Lack of time,Pressure,Teachers' teaching method,Pressure,Bad quality of internet,Lack of previous knowledge or experience in the field,Not having a good (powerful) computer,"The not organized study schedule put by the school , some modules requires TD and they do not have ...",1.0,No,2.0,3.0,You do not care about,8 hours or more,2.0,7.0,5.0,5.0,5.0,Unknown,Unknown,4,3.0,13.0,13.0,13.0,High,High,High,High,Very High,Low,Moderate,Moderate,High,High,High,High,High,High,High,High,Moderate,High,High,High,High,1,1,2,0,3,0,50,16,1,4,2,4,6,4,0,1,3,21,0,2,2,8,2,0,0,0,0,3,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,4.3694478524670215,0.6931471805599453,1.0986122886681098,1.3862943611198906,1.0986122886681098,2.0794415416798357,1.791759469228055,1.791759469228055,1.791759469228055,1.6094379124341003,1.3862943611198906,2.6390573296152584,2.6390573296152584,2.6390573296152584,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,1.3862943611198906,0.0,3.9318256327243257,2.833213344056216,0.6931471805599453,1.6094379124341003,1.0986122886681098,1.6094379124341003,1.9459101490553132,1.6094379124341003,0.0,0.6931471805599453,1.3862943611198906,3.091042453358316,0.0,1.0986122886681098,1.0986122886681098,2.1972245773362196,1.0986122886681098,0.0,0.0,0.0,0.0,1.3862943611198906,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0
79,Female,Second year,Mathematics,18-25,In your room (dorms),Alone,Online courses and tutorials,Online tutorials;YouTube videos;Private courses,No,Teachers' teaching method,Lack of time,Lack of time,Lack of previous knowledge or experience in the field,Teaching language,Teaching language,Not having a good (powerful) computer,Private life problems,Lack of motivation,3.0,Yes,4.0,4.0,Negatively,5-7 hours,3.0,8.0,8.0,7.0,7.0,Lack of previous knowledge or experience in the field,You do not care about,2,1.0,13.0,13.0,13.0,High,Moderate,Moderate,Moderate,High,Moderate,Moderate,Very High,High,High,High,High,High,High,High,High,Moderate,High,High,High,High,0,2,0,1,3,0,54,35,0,5,2,2,1,7,7,3,5,8,1,0,1,1,3,0,2,2,2,0,2,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,4.382026634673881,1.3862943611198906,1.6094379124341003,1.6094379124341003,1.3862943611198906,2.1972245773362196,2.1972245773362196,2.0794415416798357,2.0794415416798357,1.0986122886681098,0.6931471805599453,2.6390573296152584,2.6390573296152584,2.6390573296152584,0.0,1.0986122886681098,0.0,0.6931471805599453,1.3862943611198906,0.0,4.007333185232471,3.58351893845611,0.0,1.791759469228055,1.0986122886681098,1.0986122886681098,0.6931471805599453,2.0794415416798357,2.0794415416798357,1.3862943611198906,1.791759469228055,2.1972245773362196,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0
80,Male,Fourth year,Technical maths,10-17,At home,In peer,Lectures;Learning by practicing;Project-based learning;Online courses and tutorials,Books;Online documents,No,Pressure,Teachers' teaching method,Lack of previous knowledge or experience in the field,Not having a good (powerful) computer,Bad quality of internet,Private life problems,Teaching language,Lack of time,"The not organized study schedule put by the school , some modules requires TD and they do not have ...",2.0,No,3.0,4.0,You do not care about,5-7 hours,3.0,7.0,7.0,7.0,6.0,Unknown,Unknown,4,3.0,13.0,13.0,13.0,Moderate,Moderate,Moderate,Moderate,High,Moderate,High,Moderate,Moderate,High,Moderate,Moderate,High,High,High,High,Moderate,High,High,High,High,1,1,2,0,0,1,45,8,0,3,6,1,3,0,5,7,2,21,0,2,1,8,2,2,2,2,2,0,2,0,2,2,0,2,2,0,0,0,0,2,0,0,0,0,4.394449154672439,1.0986122886681098,1.3862943611198906,1.6094379124341003,1.3862943611198906,2.0794415416798357,2.0794415416798357,2.0794415416798357,1.9459101490553132,1.6094379124341003,1.3862943611198906,2.6390573296152584,2.6390573296152584,2.6390573296152584,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,0.0,0.6931471805599453,3.828641396489095,2.1972245773362196,0.0,1.3862943611198906,1.9459101490553132,0.6931471805599453,1.3862943611198906,0.0,1.791759469228055,2.0794415416798357,1.0986122886681098,3.091042453358316,0.0,1.0986122886681098,0.6931471805599453,2.1972245773362196,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0
81,Female,Second year,Science,26-33,In your room (dorms),Alone,Lectures;Learning by practicing;Mind mapping and visualization;Online courses and tutorials,Online tutorials;Online documents;YouTube videos;Chat Gpt,No,Pressure,Teachers' teaching method,Lack of time,Lack of previous knowledge or experience in the field,Bad quality of internet,Private life problems,Teaching language,Not having a good (powerful) computer,Lack of motivation,2.0,Yes,4.0,4.0,Positively,5-7 hours,2.0,7.0,7.0,6.0,5.0,Lack of previous knowledge or experience in the field,You do not care about,2,1.0,13.0,13.0,13.0,High,High,High,Moderate,Moderate,Moderate,High,High,Moderate,Moderate,Moderate,High,High,High,High,High,Moderate,High,High,High,High,0,2,1,2,3,0,39,33,0,3,6,2,1,0,5,7,3,8,1,1,1,1,3,0,0,0,2,2,2,0,0,2,2,2,0,0,0,0,0,2,0,0,0,0,4.406719247264253,1.0986122886681098,1.6094379124341003,1.6094379124341003,1.0986122886681098,2.0794415416798357,2.0794415416798357,1.9459101490553132,1.791759469228055,1.0986122886681098,0.6931471805599453,2.6390573296152584,2.6390573296152584,2.6390573296152584,0.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.3862943611198906,0.0,3.6888794541139363,3.5263605246161616,0.0,1.3862943611198906,1.9459101490553132,1.0986122886681098,0.6931471805599453,0.0,1.791759469228055,2.0794415416798357,1.3862943611198906,2.1972245773362196,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0
82,Male,Second year,Technical maths,10-17,In your room (dorms),Alone,Learning by practicing;Mind mapping and visualization;Online courses and tutorials,Books;Online documents;YouTube videos,Yes,Pressure,Lack of time,Teaching language,Lack of previous knowledge or experience in the field,Bad quality of internet,Teachers' teaching method,Not having a good (powerful) computer,Private life problems,Lack of motivation,2.0,No,1.0,2.0,You do not care about,8 hours or more,1.0,3.0,4.0,2.0,3.0,Lack of previous knowledge or experience in the field,You do not care about,2,1.0,13.0,13.0,13.0,Moderate,High,Very Low,Moderate,Very Low,Very Low,Moderate,Low,Low,Moderate,Moderate,Very Low,High,High,High,High,Moderate,High,High,High,High,1,2,2,0,3,0,15,10,1,3,2,7,1,0,6,3,5,8,0,2,2,1,3,2,0,4,2,4,4,2,1,1,2,2,4,0,0,0,0,2,0,0,0,0,4.418840607796598,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.3862943611198906,1.6094379124341003,1.0986122886681098,1.3862943611198906,1.0986122886681098,0.6931471805599453,2.6390573296152584,2.6390573296152584,2.6390573296152584,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,0.0,2.772588722239781,2.3978952727983707,0.6931471805599453,1.3862943611198906,1.0986122886681098,2.0794415416798357,0.6931471805599453,0.0,1.9459101490553132,1.3862943611198906,1.791759469228055,2.1972245773362196,0.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.3862943611198906,1.0986122886681098,0.0,1.6094379124341003,1.0986122886681098,1.6094379124341003,1.6094379124341003,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.6094379124341003,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0
83,Male,Third year,Mathematics,10-17,In your room (dorms),Alone,Mind mapping and visualization;Online courses and tutorials,Books;Online documents,Yes,Lack of time,Pressure,Private life problems,Teachers' teaching method,Lack of previous knowledge or experience in the field,Not having a good (powerful) computer,Teaching language,Bad quality of internet,"Guergour, thabet, dib, w abdou jirani, nahkiw mashi n9raw ( w mouchaal lol)",3.0,No,3.0,3.0,Negatively,8 hours or more,2.0,7.0,6.0,6.0,7.0,Bad quality of internet,You do not care about,3,2.0,13.0,13.0,13.0,Moderate,High,Very Low,Moderate,Very Low,Very Low,Moderate,Low,Low,Moderate,Moderate,Very Low,High,High,High,High,Moderate,High,High,High,High,1,3,0,0,3,0,53,8,1,2,4,5,6,1,3,7,0,4,0,0,2,0,3,2,0,4,2,4,4,2,1,1,2,2,4,0,0,0,0,2,0,0,0,0,4.430816798843313,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.0986122886681098,2.0794415416798357,1.9459101490553132,1.9459101490553132,2.0794415416798357,1.3862943611198906,1.0986122886681098,2.6390573296152584,2.6390573296152584,2.6390573296152584,0.6931471805599453,1.3862943611198906,0.0,0.0,1.3862943611198906,0.0,3.9889840465642745,2.1972245773362196,0.6931471805599453,1.0986122886681098,1.6094379124341003,1.791759469228055,1.9459101490553132,0.6931471805599453,1.3862943611198906,2.0794415416798357,0.0,1.6094379124341003,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,1.0986122886681098,0.0,1.6094379124341003,1.0986122886681098,1.6094379124341003,1.6094379124341003,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.6094379124341003,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0
84,Female,Fourth year,Mathematics,10-17,In your room (dorms),Alone,Learning by practicing;Project-based learning;Mind mapping and visualization,Online tutorials;YouTube videos,Yes,Lack of time,Bad quality of internet,Lack of previous knowledge or experience in the field,Pressure,Not having a good (powerful) computer,Private life problems,Teachers' teaching method,Teaching language,"The not organized study schedule put by the school , some modules requires TD and they do not have ...",2.0,Yes,4.0,4.0,You do not care about,5-7 hours,4.0,9.0,7.0,9.0,8.0,Unknown,Unknown,4,3.0,13.0,13.0,13.0,Moderate,High,Very Low,Moderate,Very Low,Very Low,Moderate,Low,Low,Moderate,Moderate,Very Low,High,High,High,High,Moderate,High,High,High,High,0,1,0,0,3,0,18,34,1,2,0,1,4,3,5,6,7,21,1,2,1,8,2,2,0,4,2,4,4,2,1,1,2,2,4,0,0,0,0,2,0,0,0,0,4.442651256490317,1.0986122886681098,1.6094379124341003,1.6094379124341003,1.6094379124341003,2.302585092994046,2.0794415416798357,2.302585092994046,2.1972245773362196,1.6094379124341003,1.3862943611198906,2.6390573296152584,2.6390573296152584,2.6390573296152584,0.0,0.6931471805599453,0.0,0.0,1.3862943611198906,0.0,2.9444389791664403,3.5553480614894135,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,1.6094379124341003,1.3862943611198906,1.791759469228055,1.9459101490553132,2.0794415416798357,3.091042453358316,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,1.6094379124341003,1.0986122886681098,1.6094379124341003,1.6094379124341003,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.6094379124341003,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0
85,Female,Third year,Science,26-33,At home,Alone,Lectures;Learning by practicing;Mind mapping and visualization,Online tutorials;Online documents,No,Lack of time,Pressure,Teachers' teaching method,Lack of previous knowledge or experience in the field,Bad quality of internet,Private life problems,Teaching language,Not having a good (powerful) computer,"Guergour, thabet, dib, w abdou jirani, nahkiw mashi n9raw ( w mouchaal lol)",2.0,No,2.0,4.0,Negatively,5-7 hours,5.0,8.0,7.0,6.0,7.0,Bad quality of internet,You do not care about,3,2.0,13.0,13.0,13.0,Moderate,High,Very Low,Moderate,Very Low,Very Low,Moderate,Low,Low,Moderate,Moderate,Very Low,High,High,High,High,Moderate,High,High,High,High,0,3,1,2,0,0,38,30,0,2,4,6,1,0,5,7,3,4,0,0,1,0,3,2,0,4,2,4,4,2,1,1,2,2,4,0,0,0,0,2,0,0,0,0,4.454347296253507,1.0986122886681098,1.0986122886681098,1.6094379124341003,1.791759469228055,2.1972245773362196,2.0794415416798357,1.9459101490553132,2.0794415416798357,1.3862943611198906,1.0986122886681098,2.6390573296152584,2.6390573296152584,2.6390573296152584,0.0,1.3862943611198906,0.6931471805599453,1.0986122886681098,0.0,0.0,3.6635616461296463,3.4339872044851463,0.0,1.0986122886681098,1.6094379124341003,1.9459101490553132,0.6931471805599453,0.0,1.791759469228055,2.0794415416798357,1.3862943611198906,1.6094379124341003,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,1.0986122886681098,0.0,1.6094379124341003,1.0986122886681098,1.6094379124341003,1.6094379124341003,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.6094379124341003,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0
86,Female,Fourth year,Mathematics,10-17,In your room (dorms),In peer,Learning by practicing;Mind mapping and visualization,Online documents;YouTube videos,Yes,Teachers' teaching method,Lack of time,Lack of previous knowledge or experience in the field,Bad quality of internet,Not having a good (powerful) computer,Private life problems,Pressure,Pressure,"The not organized study schedule put by the school , some modules requires TD and they do not have ...",2.0,No,3.0,4.0,You do not care about,5-7 hours,2.0,9.0,7.0,7.0,6.0,Unknown,Unknown,4,3.0,13.0,14.0,13.0,Moderate,High,Very Low,Moderate,Very Low,Very Low,Moderate,Low,Low,Moderate,Moderate,Very Low,High,High,High,High,Moderate,High,High,High,High,0,1,0,0,3,1,13,22,1,5,2,1,0,3,5,4,4,21,0,2,1,8,2,2,0,4,2,4,4,2,1,1,2,2,4,0,0,0,0,2,0,0,0,0,4.465908118654584,1.0986122886681098,1.3862943611198906,1.6094379124341003,1.0986122886681098,2.302585092994046,2.0794415416798357,2.0794415416798357,1.9459101490553132,1.6094379124341003,1.3862943611198906,2.6390573296152584,2.70805020110221,2.6390573296152584,0.0,0.6931471805599453,0.0,0.0,1.3862943611198906,0.6931471805599453,2.6390573296152584,3.1354942159291497,0.6931471805599453,1.791759469228055,1.0986122886681098,0.6931471805599453,0.0,1.3862943611198906,1.791759469228055,1.6094379124341003,1.6094379124341003,3.091042453358316,0.0,1.0986122886681098,0.6931471805599453,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,1.6094379124341003,1.0986122886681098,1.6094379124341003,1.6094379124341003,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.6094379124341003,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0
